,mallId,mallProductId,updateType,mallReviewId,mallSeq,nvMid,matchNvMid,userId,title,content,registerDate,modifyDate,createTime,qualityScore,starScore,imageYn,imageCount,videoYn,videoCount,topicYn,topicCount,topics,uniqueKey,mallName,mallLogo,buyOption,pageUrl,images,_uniqueKey,videos
187,11st,3288857658,UPSERT,172323226,17703,25783022889,25604807522,to******,좋아요,S21+ 바이올렛 했어요<em>색상 그리진하지않고 예뻐요</em>화면도 시원하고 용량도 크니고장파손없이 오래 쓸수있으면 좋겠네요가격... <em>쿠폰혜택이 좋아져서인지 일욜밤에사고 월요일에보니 가격이 내리고</em>ㅠ 사은품이 바뀌었더군요ㅡㅡ^구매혜택은 개통3일후 정해진기한내에 이용할수있는거 같던데 이게 신경쓰이고 번거롭게 느켜지네요그리고 전 건전지 사은품 안왔는데 건전지로 주나요 아님 우산으로 바뀌는건가요ㅡㅡ무선충전기는 좀 허접해보이지만 사무실에 놓고 써봐야겠습니다,2021-04-29,2021-04-29,1625782422663,0.722079,4,N,0,N,0,Y,4,"[{'topicCode': 'color', 'topicName': '색상', 'topicNameRaw': '색상', 'startPosition': 27, 'endPosition': 64, 'reputationScore': 628, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 27, 'endPosition': 64, 'reputationScore': 628, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 168, 'endPosition': 259, 'reputationScore': 872, 'positiveYn': 'Y'}, {'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 215, 'endPosition': 259, 'reputationScore': 675, 'positiveYn': 'Y'}]",172323226-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
188,11st,3288857658,UPSERT,180982427,17703,25783022889,25604807522,hg******,최고예요,기존 폰 멀쩡한데 용량때문에 고민하다가 S21 구매했어요.폰은 항상 지니고 다니기때문에 일상에 관한 모든게 담겨있다고 해도 무방할정도니까 용량이 클수록 좋은 것 같아요. <em>성능이나 하자여부는 좀 더 써봐야 알겠지만 </em>일단 만족합니다. <em>색상도 바이올렛이라 이쁘네요</em>.,2021-07-15,2021-07-15,1626458466758,0.721911,5,N,0,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 233, 'endPosition': 292, 'reputationScore': 484, 'positiveYn': 'N'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 317, 'endPosition': 357, 'reputationScore': 598, 'positiveYn': 'Y'}]",180982427-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
189,11st,3288857658,UPSERT,168104949,17703,25783022889,25604807522,yo******,최고예요,목요일에 여행가서 배송이 늦을 줄알았는데 다행히 오늘 <em>배송와서 넘넘 좋아요</em>울트라 커서 화면이 시원시원하고 좋네요카메라기능은 공부해서 익숙해져야겠어요64기가 쓰다가 256기가쓰니 <em>용량도 크고 만족입니다</em>그리고 공기계라서 기존유심만끼고 전화한번하면 개통이 되더라고요 이렇게 구매한게 처음인데 <em>괜찮네요</em>투명케이스도 서비스로주시고 좋은데 <em>필름을 따로사야되서 아쉽네요</em><em>팬덤실버색 이쁩니다</em>,2021-02-16,2021-02-16,1625782415703,0.721613,5,N,0,N,0,Y,6,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 76, 'endPosition': 104, 'reputationScore': 645, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 251, 'endPosition': 282, 'reputationScore': 577, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 412, 'endPosition': 423, 'reputationScore': 309, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 475, 'endPosition': 515, 'reputationScore': 697, 'positiveYn': 'N'}, {'topicCode': 'color', 'topicName': '색상', 'topicNameRaw': '색상', 'startPosition': 516, 'endPosition': 543, 'reputationScore': 518, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 516, 'endPosition': 543, 'reputationScore': 518, 'positiveYn': 'Y'}]",168104949-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
190,11st,3288857658,UPSERT,181049500,17703,25783022889,25604807522,yo******,보통이에요,"휴대폰은 좋습니다. 어머니 드리려고 구매했구요.. 그런데 사은품이 너무 부실하고 선풍기는 정말실망입니다.저는 부정적인리뷰 쓰는분들 보면 저게 진짠가싶던데.. 저는한번도 이상한게 걸린적이없거든요.근데 선풍기는 더러운게 묻어있고, 누가쓰던건지..정말 충격이었어요.무선충전기 라고왔는데, 콘센트에꽂는것도없고..쓸수가없네요 . 11절에구매했는데..휴대폰은 저렴하게샀다고생각했었는데사은품이 너무부실한것같네요관련하여 문의사항 남겼는데어떤답변을 주실지 ...",2021-07-16,2021-07-16,1626544896875,0.721526,3,N,0,N,0,N,0,,181049500-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
191,finegst,5592262696,UPSERT,3333730095,184941,83136758983,25604807522,jsmo****,우리 아이 선물로 사주었습니다.  성탄절 끼는 바람에 더 애타게 기다리다 받았습니다.  기존 폰에 있던 유심 빼서 새폰에 넣고 데이타 옮기면서 엄청 좋아하네요. 간절히 원했던 s2,우리 아이 선물로 사주었습니다.  성탄절 끼는 바람에 더 애타게 기다리다 받았습니다.  기존 폰에 있던 유심 빼서 새폰에 넣고 <em>데이타 옮기면서 엄청 좋아하네요</em>. 간절히 원했던 s21 이었거든요. 사진이 아주 잘 나온다네요.<br>안전하게 잘 도착했고 투명 케이스도 보내주셨어요. 정말 <em>만족합니다</em>,2021-12-28,2021-12-28,1640717614720,0.721323,5,Y,1,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 169, 'endPosition': 213, 'reputationScore': 725, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 375, 'endPosition': 389, 'reputationScore': 448, 'positiveYn': 'Y'}]",3333730095-finegst-5592262696,KT공식몰,https://shopping-phinf.pstatic.net/20210216_0/1841f8f8-a497-4496-832a-d5532e6fed85.jpg,색상: 팬텀 그레이,https://smartstore.naver.com/main/products/5592262696,['https://phinf.pstatic.net/checkout/20211228_116/1640654913103OAkbl_JPEG/review-attachment-d104495d-7ca8-42e7-adf6-8abede3a4a32.jpeg'],,
192,ssgcom,1000060241215,UPSERT,1147734395,218835,28762173517,25604807522,kj******,"통신사 5g를 쓰기싫어서 자급제를 알아봤는데, 여기가 ","통신사 5g를 쓰기싫어서 자급제를 알아봤는데, <em>여기가 제일 쌉니다</em>. 네이버에 검색해도 안나옵니다.<br>생일 쿠폰할인, <em>카드사할인 받아서 s21의 중고폰 가격으로 새 폰을 샀네요</em>. <em>너무 좋습니다</em>. 거기에 신세계포인트립, 스벅쿠폰까지 받음 더 이득이겠죠?ㅎㅎ<br>자급제폰을 처음 사보는데 매우 기대됩니다.<br><br>사진은 택배온 구성품과 폰 제조일자입니다. 지금이 10월초니 9월에 생산된 폰이 왔네요. 핸드폰도 제조연월 보고 구입하세요. 판매자분 대박나시길~!!",2021-10-08,2021-10-08,1640803637028,0.721203,5,N,0,N,0,Y,3,"[{'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 62, 'endPosition': 87, 'reputationScore': 469, 'positiveYn': 'Y'}, {'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 157, 'endPosition': 232, 'reputationScore': 599, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 235, 'endPosition': 253, 'reputationScore': 366, 'positiveYn': 'Y'}]",1147734395-ssgcom-1000060241215,SSG닷컴,https://shopping-phinf.pstatic.net/20210217/cd3c0351-bdaf-4204-bf88-c82cb3c6082c.jpg,,,,,
193,11st,3288857658,UPSERT,180995343,17703,25783022889,25604807522,as******,최고예요,아버님 핸드폰이 오래되서 바꿔드렸는데 <em>크기도 적당하고성능은 사용하시기에 전혀 부족함 없이 좋습니다</em>.배송도 당일에 되었고 포장 또한 튼튼하게 되서 왔네요.<em>다만 아쉬운게 있다면 하루 차이로 스타벅스 10장 이벤트에 해당이안되는게 아쉽네요</em>..;;;<em>핸드폰 구매시 쇼마젠시 상품은 믿고 구매 할 정도로 구매할때마다 만족도가 높은 판매자</em>인데 이번에도  역시나 ~  입니다.,2021-07-16,2021-07-16,1626544931513,0.721035,5,N,0,N,0,Y,3,"[{'topicCode': 'size', 'topicName': '사이즈', 'topicNameRaw': '사이즈', 'startPosition': 55, 'endPosition': 141, 'reputationScore': 935, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 217, 'endPosition': 329, 'reputationScore': 574, 'positiveYn': 'N'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 335, 'endPosition': 453, 'reputationScore': 779, 'positiveYn': 'Y'}]",180995343-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
194,11st,3288857658,UPSERT,170741144,17703,25783022889,25604807522,db******,좋아요,빨리배송되서 좋았어요. 다만 비오는 날씨에 박스밑에가 조금 찢어져 있었어요 물론 속에 에어비닐있어서 제품에는 문제 없었고요근데 함께 보내주신 카메라 액정보호 필름은 접착력이 제로 붙이자마자  겉돌더니 바로 떨어져서 끝다시 주문. 그게 아쉽네요,2021-04-14,2021-04-14,1625782416321,0.720969,4,N,0,N,0,Y,1,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 322, 'endPosition': 340, 'reputationScore': 315, 'positiveYn': 'N'}]",170741144-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
195,auction,C489636999,UPSERT,1980938595,114,30285440599,25604807522,u*d*****,배송은 아주 조금 느린편이었지만 저렴하게 잘 샀습니다....,"배송은 아주 조금 느린편이었지만<br><em>저렴하게 잘 샀습니다</em>.<br>충전기, 케이스는 제공되지 않으니<br>미리 준비해야하고<br>기본 보호필름은 붙여져서 옵니다.<br>웃긴게 <br>최근에 KT에서 유심기변을 막아버려서<br>KT유저는 개통 위해선 고객센터에 통화가 필요하니<br><em>참고하시면 좋을거 같습니다</em>.",2022-01-28,2022-01-28,1643566338751,0.720944,5,N,0,N,0,Y,2,"[{'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 49, 'endPosition': 77, 'reputationScore': 474, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 351, 'endPosition': 388, 'reputationScore': 440, 'positiveYn': 'Y'}]",1980938595-auction-C489636999,옥션,https://shopping-phinf.pstatic.net/20210217/606e936b-406c-4dad-8640-f832d7d11919.jpg,"색상 / 바이올렛 / 922,490원  / ",http://itempage.auction.co.kr/DetailView.aspx?ItemNo=C489636999,,,
196,ncp_1nod3n_01,5331288375,UPSERT,3273479550,781798,82875781042,25604807522,mida****,"오래된 폰 쓰고계셨던 엄마 폰 바꿔드렸어요.신랑은 S21울트라 쓰고, 동생은 S21플러스 쓰는데둘다 크고 너무 무거워서 S21은 어떨지 고민했었는데,크기도 무게도 여자가 들기에 가","오래된 폰 쓰고계셨던 엄마 폰 바꿔드렸어요.<br>신랑은 S21울트라 쓰고, 동생은 S21플러스 쓰는데<br>둘다 크고 너무 무거워서 S21은 어떨지 고민했었는데,<br>크기도 무게도 여자가 들기에 가장 적당한 것 같습니다. <br>성능은 뭐 두말할 것 없이 좋구요, 컬러도 예뻐서 <br>엄마가 엄청 좋아하시네요.<br>추석에 주문해서 배송지연으로 좀 늦게 받긴 했지만,<br>사은품도 잘 받았고 저렴하게 구입할 수 있어서 좋았습니다.",2021-10-03,2021-10-07,1633632280305,0.720941,5,Y,3,N,0,N,0,,3273479550-ncp_1nod3n_01-5331288375,삼성모바일파트너 코잇,https://shopping-phinf.pstatic.net/20210216_20/0640e11b-7791-4eaa-b066-7199eeb4511c.jpg,색상선택: 팬텀 바이올렛,https://smartstore.naver.com/main/products/5331288375,"['https://phinf.pstatic.net/checkout/20211003_139/1633249982725x1jhP_JPEG/review-attachment-2c1b0921-9071-4007-b355-b7f9ede06c59.jpeg', 'https://phinf.pstatic.net/checkout/20211007_246/1633564187491tENu1_JPEG/review-attachment-01e7fc66-40ab-43dc-b4cd-c6633cb6c3d1.jpeg', 'https://phinf.pstatic.net/checkout/20211007_101/1633564192604kaU3B_JPEG/review-attachment-412bb12f-3a66-404d-befc-ef3177d2d3ae.jpeg']",,
197,lotteon,LO1452329501,UPSERT,50000010981604,1243359,25883629697,25604807522,s*u*****,핸드폰 노트8 4년 넘게 잘 사용하다,핸드폰 노트8 4년 넘게 잘 사용하다가 어느순간 통화소리가 안들려 핸드폰 사려고 결심함. A42 와 s21 고민하다 HD 디스플레이는 아닌거 같아 s21로 결정. 발열문제는 다른폰에 비해 더 뜨거운거 같은데 헤비 유저가 아니라 그렇게 거슬리진 않는데 밧데리가 4년 사용한 노트8보다 더 빨리 다는거 같음. 전체적으로 아직까진 만족.,2021-08-18,2021-08-18,1629309700232,0.720835,4,Y,2,N,0,Y,1,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 393, 'endPosition': 427, 'reputationScore': 512, 'positiveYn': 'Y'}]",50000010981604-lotteon-LO1452329501,롯데ON,https://shopping-phinf.pstatic.net/20210909/c143849d-0eb5-4662-ae04-a9bd8efd7371.jpg,팬텀 화이트,https://www.lotteon.com/p/product/LO1452329501?sitmNo=LO1452329501_1452329505&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"['https://shopping-phinf.pstatic.net/20210819_0/142c1ade-3df2-4bca-9da3-e5ad852bc4b1.jpg', 'https://shopping-phinf.pstatic.net/20210819_7/b634b4bb-c9e7-4371-8e4e-982c454b4d17.jpg']",,
198,11st,3288857658,UPSERT,189478461,17703,25783022889,25604807522,mi******,최고예요,"우선 핸드폰 인터넷 구매는 처음이라 걱정이 많았는데...튼튼한 박스와 탄탄한 뽁뽁이로 잘 포장되어 무사히 (?) 도착했습니다추가 구성품들도 요긴히 잘 사용할수 있을듯하고기계치인 저도 손쉽게 세팅, 활용가능하니 구매시 많은 고민하지 않으셔도 괜찮을듯합니다",2021-10-30,2021-10-30,1635703293900,0.720713,5,N,0,N,0,N,0,,189478461-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
199,11st,3295262988,UPSERT,178659087,17703,26510319930,25604807522,ca******,최고예요,"전에 폰인 a7 폰을 알뜰유심 끼워서 사용하다가 속도가 너무 느려져서 이번에 s21 폰을 새로 바꿨습니다!항상 매장에서만 사다가 처음으로 11번가에서 자급제로 기계만 주문했는데 바이올렛 색 너무 예쁘고 영롱한 보라색이라 추천드립니다    충전기랑 필름, 케이스도 같이 무료로 줘서 감사합니다 따로 살 필요 없어서 더 만족스럽고 편하네요성능도 훨씬 좋아서 앞으로가 기대됩니다잘 사용하겠습니다 ~~~",2021-06-22,2021-06-22,1624471247125,0.720656,5,N,0,N,0,Y,1,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 421, 'endPosition': 452, 'reputationScore': 621, 'positiveYn': 'Y'}]",178659087-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
200,11st,3288857658,UPSERT,187925455,17703,25783022889,25604807522,na******,최고예요,"배송도 무지 빠르고  카드할인도 받아서 저렴하게 잘 구매했습니다. 받자마자 개봉해서 이것저것 세팅해서 사용해보는데 기존에 사용하던 노트8하고는 비교가 안되네요...사진 촬영이 아주 마음에 드네요..DSLR 이 필요없을거 같아요. 그런데 사은품으로 주신 젤리케이스, 삼각대, 무선충전기 보다는 기본구성에 충전케이블만 있고 고속충전기가 없던데 그걸 주시는게 더 좋을것 같습니다",2021-10-09,2021-10-09,1633888853591,0.720323,5,N,0,N,0,N,0,,187925455-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
201,11st,3288857658,UPSERT,169639519,17703,25783022889,25604807522,cb******,최고예요,동생이 아이폰 쓰다 갑다기 고장나서 바로 요걸로 구매해줬어요울트라라 성능 좋겠죠전 노트20울트라 쓰는데 그것보다 살짝 더 두툼하고 묵직해요카메라도 카툭인데 옆 사이드랑 이어져있어서 제꺼보다 <em>더 자연스러워요배송이 빨라서 너무 좋아요</em> <em>만족합니다</em>고장없이 잘 썼음 좋겠어요,2021-03-20,2021-03-20,1625782422458,0.720295,5,N,0,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 270, 'endPosition': 327, 'reputationScore': 790, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 329, 'endPosition': 343, 'reputationScore': 441, 'positiveYn': 'Y'}]",169639519-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
202,lotteon,LO1446326772,UPSERT,50000007070733,1243359,26321121427,25604807522,h*n*****,어머님 가볍게 쓰시라고 구입했어요.,어머님 가볍게 쓰시라고 구입했어요.<br>배송은 바로 왔는데 주말되서야 시골 급히 내려가서 <br>연락처 및 데이타만 옮겨드리고 바로 올라왔습니다. <br>2주후 다시 시골내려와서 만져보며 세세하게 셋팅중인데 <br>워낙 가볍게 사용하셔서 그런지 발열문제는 없어보이네요. <br>가볍고 빠릿빠릿하고 좋네요.<br>이제 알뜰폰 유심 구매해서 옮겨드리고 마음껏 사용하게 해야겠어요.,2021-04-24,2021-05-07,1620503970577,0.720172,5,Y,2,N,0,N,0,,50000007070733-lotteon-LO1446326772,롯데ON,https://shopping-phinf.pstatic.net/20210909/c143849d-0eb5-4662-ae04-a9bd8efd7371.jpg,바이올렛,https://www.lotteon.com/p/product/LO1446326772?sitmNo=LO1446326772_1446326775&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,"['https://shopping-phinf.pstatic.net/20210425_25/b7cbfd1a-edd4-4a39-9df0-284257ba5a4c.jpg', 'https://shopping-phinf.pstatic.net/20210425_25/295ae825-8844-40f2-805b-7dbc1b7b255c.jpg']",,
